datetime,pm25,pm10,no2,so2,co,o3,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-09-06 15:00:00+00:00,16.9,33.0,0.0143,0.0001,0.3,0.014,20.7,75,16.1,22.2,0.0,0.0,1014.4,1003.3,17,3.4,223,15.1,1,3600.0
2025-09-06 16:00:00+00:00,21.6,45.0,0.0156,0.0003,0.4,0.02,23.8,59,15.3,25.0,0.0,0.0,1014.5,1003.5,5,4.2,205,18.0,1,3600.0
2025-09-06 17:00:00+00:00,22.6,43.0,0.0176,0.0004,0.4,0.032,27.1,44,13.9,28.5,0.0,0.0,1014.5,1003.6,0,5.5,197,21.2,1,3600.0
2025-09-06 18:00:00+00:00,24.4,48.0,0.0223,0.0004,0.4,0.045,30.2,34,12.5,31.9,0.0,0.0,1014.3,1003.5,0,5.6,195,22.0,1,3600.0
2025-09-06 19:00:00+00:00,23.2,43.0,0.0154,0.0004,0.4,0.067,32.6,28,11.9,34.2,0.0,0.0,1013.8,1003.1,0,6.7,200,23.8,1,3600.0
2025-09-06 20:00:00+00:00,16.7,38.0,0.01,0.0003,0.3,0.072,33.1,31,13.8,34.7,0.0,0.0,1013.2,1002.5,0,9.7,215,28.8,1,3600.0
2025-09-06 21:00:00+00:00,16.9,28.0,0.0072,0.0002,0.3,0.07,32.5,32,13.9,33.5,0.0,0.0,1012.9,1002.2,0,11.1,224,32.0,1,3600.0
2025-09-06 22:00:00+00:00,13.8,24.0,0.0057,0.0002,0.2,0.056,32.1,29,11.6,31.7,0.0,0.0,1012.8,1002.1,0,10.5,229,32.0,1,3600.0
2025-09-06 23:00:00+00:00,9.3,19.0,0.0065,0.0001,0.2,0.047,31.2,28,10.6,30.0,0.0,0.0,1012.7,1002.0,0,9.6,227,29.9,1,3600.0
2025-09-07 00:00:00+00:00,9.2,22.0,0.0065,0.0001,0.2,0.047,29.5,34,12.1,28.8,0.0,0.0,1012.5,1001.7,0,9.0,226,26.6,1,3600.0
2025-09-07 00:00:00+00:00,9.2,22.0,0.0065,0.0001,0.2,0.047,29.5,34,12.1,28.8,0.0,0.0,1012.5,1001.7,0,9.0,226,26.6,1,3600.0
2025-09-07 01:00:00+00:00,10.4,26.0,0.0064,0.0002,0.2,0.049,26.6,45,13.5,26.6,0.0,0.0,1012.6,1001.7,0,7.7,221,23.4,1,2832.99
2025-09-07 01:00:00+00:00,10.4,26.0,0.0064,0.0002,0.2,0.049,26.6,45,13.5,26.6,0.0,0.0,1012.6,1001.7,0,7.7,221,23.4,1,2832.99
2025-09-07 02:00:00+00:00,11.9,27.0,0.0071,0.0001,0.3,0.052,24.2,56,14.7,24.8,0.0,0.0,1013.5,1002.5,0,6.3,217,18.4,0,0.0
2025-09-07 02:00:00+00:00,11.9,27.0,0.0071,0.0001,0.3,0.052,24.2,56,14.7,24.8,0.0,0.0,1013.5,1002.5,0,6.3,217,18.4,0,0.0
2025-09-07 03:00:00+00:00,11.0,28.0,0.0078,0.0001,0.3,0.044,22.8,62,15.1,23.8,0.0,0.0,1014.2,1003.2,0,4.8,211,15.1,0,0.0
2025-09-07 03:00:00+00:00,11.0,28.0,0.0078,0.0001,0.3,0.044,22.8,62,15.1,23.8,0.0,0.0,1014.2,1003.2,0,4.8,211,15.1,0,0.0
2025-09-07 04:00:00+00:00,10.6,24.0,0.0117,0.0001,0.3,0.033,22.0,67,15.6,23.3,0.0,0.0,1014.9,1003.8,0,4.1,178,12.6,0,0.0
2025-09-07 04:00:00+00:00,10.6,24.0,0.0117,0.0001,0.3,0.033,22.0,67,15.6,23.3,0.0,0.0,1014.9,1003.8,0,4.1,178,12.6,0,0.0
2025-09-07 05:00:00+00:00,8.5,18.0,0.0109,0.0001,0.2,0.024,21.8,69,15.9,23.1,0.0,0.0,1015.7,1004.6,0,4.5,164,11.2,0,0.0
2025-09-07 05:00:00+00:00,8.5,18.0,0.0109,0.0001,0.2,0.024,21.8,69,15.9,23.1,0.0,0.0,1015.7,1004.6,0,4.5,164,11.2,0,0.0
2025-09-07 06:00:00+00:00,8.5,18.0,0.0213,0.0002,0.3,0.011,21.5,70,15.8,22.9,0.0,0.0,1016.2,1005.1,0,4.2,173,11.5,0,0.0
2025-09-07 06:00:00+00:00,8.5,18.0,0.0213,0.0002,0.3,0.011,21.5,70,15.8,22.9,0.0,0.0,1016.2,1005.1,0,4.2,173,11.5,0,0.0
2025-09-07 07:00:00+00:00,7.2,21.0,0.0226,0.0003,0.3,0.01,21.0,72,15.8,22.5,0.0,0.0,1016.2,1005.1,0,3.1,177,9.7,0,0.0
2025-09-07 07:00:00+00:00,7.2,21.0,0.0226,0.0003,0.3,0.01,21.0,72,15.8,22.5,0.0,0.0,1016.2,1005.1,0,3.1,177,9.7,0,0.0
2025-09-07 08:00:00+00:00,9.6,25.0,0.0254,0.0003,0.5,0.002,20.4,76,15.9,22.0,0.0,0.0,1015.9,1004.7,0,2.5,176,7.9,0,0.0
2025-09-07 08:00:00+00:00,9.6,25.0,0.0254,0.0003,0.5,0.002,20.4,76,15.9,22.0,0.0,0.0,1015.9,1004.7,0,2.5,176,7.9,0,0.0
2025-09-07 09:00:00+00:00,11.7,18.0,0.0254,0.0002,0.5,0.002,19.8,79,16.2,21.6,0.0,0.0,1015.9,1004.7,0,2.2,194,6.5,0,0.0
2025-09-07 09:00:00+00:00,11.7,18.0,0.0254,0.0002,0.5,0.002,19.8,79,16.2,21.6,0.0,0.0,1015.9,1004.7,0,2.2,194,6.5,0,0.0
2025-09-07 10:00:00+00:00,10.0,20.0,0.0187,0.0002,0.4,0.004,19.2,84,16.4,21.1,0.0,0.0,1016.0,1004.8,0,1.9,209,6.1,0,0.0
2025-09-07 10:00:00+00:00,10.0,20.0,0.0187,0.0002,0.4,0.004,19.2,84,16.4,21.1,0.0,0.0,1016.0,1004.8,0,1.9,209,6.1,0,0.0
2025-09-07 11:00:00+00:00,10.3,24.0,0.0238,0.0002,0.5,0.0,18.7,88,16.6,20.8,0.0,0.0,1016.4,1005.2,0,0.7,180,5.0,0,0.0
2025-09-07 11:00:00+00:00,10.3,24.0,0.0238,0.0002,0.5,0.0,18.7,88,16.6,20.8,0.0,0.0,1016.4,1005.2,0,0.7,180,5.0,0,0.0
2025-09-07 12:00:00+00:00,12.0,23.0,0.021,0.0001,0.5,0.0,18.1,90,16.5,20.3,0.0,0.0,1016.1,1004.9,6,0.0,270,2.5,0,0.0
2025-09-07 12:00:00+00:00,12.0,23.0,0.021,0.0001,0.5,0.0,18.1,90,16.5,20.3,0.0,0.0,1016.1,1004.9,6,0.0,270,2.5,0,0.0
2025-09-07 13:00:00+00:00,13.1,22.0,0.0217,0.0001,0.6,0.0,18.3,89,16.5,20.4,0.0,0.0,1016.4,1005.2,0,1.0,292,2.2,1,0.0
2025-09-07 13:00:00+00:00,13.1,22.0,0.0217,0.0001,0.6,0.0,18.3,89,16.5,20.4,0.0,0.0,1016.4,1005.2,0,1.0,292,2.2,1,0.0
2025-09-07 14:00:00+00:00,14.5,25.0,0.0195,0.0002,0.6,0.005,20.4,77,16.2,22.3,0.0,0.0,1016.9,1005.7,0,2.0,180,9.4,1,3600.0
2025-09-07 14:00:00+00:00,14.5,25.0,0.0195,0.0002,0.6,0.005,20.4,77,16.2,22.3,0.0,0.0,1016.9,1005.7,0,2.0,180,9.4,1,3600.0
2025-09-07 15:00:00+00:00,15.7,27.0,0.0166,0.0003,0.4,0.017,23.1,64,15.8,24.6,0.0,0.0,1017.1,1006.0,0,2.5,184,13.3,1,3600.0
2025-09-07 15:00:00+00:00,15.7,27.0,0.0166,0.0003,0.4,0.017,23.1,64,15.8,24.6,0.0,0.0,1017.1,1006.0,0,2.5,184,13.3,1,3600.0
2025-09-07 16:00:00+00:00,14.4,28.0,0.0161,0.0003,0.4,0.028,26.4,49,14.9,27.6,0.0,0.0,1017.2,1006.2,0,3.1,193,15.8,1,3600.0
2025-09-07 16:00:00+00:00,14.4,28.0,0.0161,0.0003,0.4,0.028,26.4,49,14.9,27.6,0.0,0.0,1017.2,1006.2,0,3.1,193,15.8,1,3600.0
2025-09-07 17:00:00+00:00,18.5,26.0,0.022,0.0004,0.4,0.034,29.5,37,13.3,30.7,0.0,0.0,1017.2,1006.4,1,5.2,186,20.5,1,3600.0
2025-09-07 17:00:00+00:00,18.5,26.0,0.022,0.0004,0.4,0.034,29.5,37,13.3,30.7,0.0,0.0,1017.2,1006.4,1,5.2,186,20.5,1,3600.0
2025-09-07 18:00:00+00:00,19.4,34.0,0.0202,0.0007,0.4,0.056,32.0,29,12.0,33.4,0.0,0.0,1016.9,1006.2,0,5.8,194,22.3,1,3600.0
2025-09-07 18:00:00+00:00,19.4,34.0,0.0202,0.0007,0.4,0.056,32.0,29,12.0,33.4,0.0,0.0,1016.9,1006.2,0,5.8,194,22.3,1,3600.0
2025-09-07 19:00:00+00:00,12.5,35.0,0.0102,0.0005,0.4,0.079,33.8,23,10.0,34.8,0.0,0.0,1016.4,1005.7,0,6.4,218,23.4,1,3600.0
2025-09-07 19:00:00+00:00,12.5,35.0,0.0102,0.0005,0.4,0.079,33.8,23,10.0,34.8,0.0,0.0,1016.4,1005.7,0,6.4,218,23.4,1,3600.0
2025-09-07 20:00:00+00:00,13.2,29.0,0.0107,0.0008,0.3,0.071,34.5,24,11.1,35.4,0.0,0.0,1015.6,1005.0,0,8.4,228,27.0,1,3600.0
2025-09-07 20:00:00+00:00,13.2,29.0,0.0107,0.0008,0.3,0.071,34.5,24,11.1,35.4,0.0,0.0,1015.6,1005.0,0,8.4,228,27.0,1,3600.0
2025-09-07 21:00:00+00:00,16.2,22.0,0.0064,0.0009,0.2,0.078,34.8,19,8.1,34.3,0.0,0.0,1015.0,1004.4,0,9.7,228,28.8,1,3600.0
2025-09-07 21:00:00+00:00,16.2,22.0,0.0064,0.0009,0.2,0.078,34.8,19,8.1,34.3,0.0,0.0,1015.0,1004.4,0,9.7,228,28.8,1,3600.0
2025-09-07 22:00:00+00:00,11.3,14.0,0.0057,0.0004,0.2,0.058,34.6,15,4.1,32.1,0.0,0.0,1014.7,1004.1,0,11.0,236,30.6,1,3600.0
2025-09-07 22:00:00+00:00,11.3,14.0,0.0057,0.0004,0.2,0.058,34.6,15,4.1,32.1,0.0,0.0,1014.7,1004.1,0,11.0,236,30.6,1,3600.0
2025-09-07 23:00:00+00:00,8.8,18.0,0.0048,0.0003,0.2,0.057,32.3,20,6.6,29.6,0.0,0.0,1014.8,1004.1,0,12.0,238,31.3,1,3600.0
2025-09-07 23:00:00+00:00,8.8,18.0,0.0048,0.0003,0.2,0.057,32.3,20,6.6,29.6,0.0,0.0,1014.8,1004.1,0,12.0,238,31.3,1,3600.0
2025-09-08 00:00:00+00:00,6.0,14.0,0.0045,0.0001,0.2,0.048,29.3,29,9.4,27.7,0.0,0.0,1014.5,1003.7,0,9.6,229,29.9,1,3600.0
2025-09-08 01:00:00+00:00,4.7,12.0,0.0039,0.0001,0.1,0.043,26.6,38,11.2,25.8,0.0,0.0,1014.8,1003.9,0,7.4,225,24.5,1,2751.86
2025-09-08 02:00:00+00:00,7.6,22.0,0.0069,0.0001,0.2,0.041,24.9,45,12.2,24.8,0.0,0.0,1015.2,1004.2,0,4.9,208,18.0,0,0.0
2025-09-08 03:00:00+00:00,7.3,18.0,0.0116,0.0002,0.2,0.03,24.0,50,12.9,24.4,0.0,0.0,1015.9,1004.9,0,3.6,189,12.6,0,0.0
2025-09-08 04:00:00+00:00,10.8,26.0,0.0095,0.0002,0.2,0.024,23.3,54,13.5,23.8,0.0,0.0,1016.2,1005.1,0,4.0,180,10.8,0,0.0
2025-09-08 05:00:00+00:00,9.5,22.0,0.016,0.0004,0.2,0.016,22.7,57,13.8,23.2,0.0,0.0,1016.7,1005.6,0,4.2,168,10.1,0,0.0
2025-09-08 06:00:00+00:00,13.5,20.0,0.0274,0.0004,0.4,0.004,22.4,57,13.5,22.9,0.0,0.0,1016.9,1005.8,0,4.0,162,9.7,0,0.0
2025-09-08 07:00:00+00:00,11.9,19.0,0.0254,0.0003,0.4,0.004,22.0,57,13.2,22.5,0.0,0.0,1017.0,1005.9,0,3.4,164,8.6,0,0.0
2025-09-08 08:00:00+00:00,8.9,22.0,0.0245,0.0002,0.4,0.001,21.4,60,13.4,22.0,0.0,0.0,1016.9,1005.8,0,3.0,163,7.2,0,0.0
2025-09-08 09:00:00+00:00,9.0,20.0,0.0244,0.0002,0.5,0.001,20.7,65,14.0,21.6,0.0,0.0,1016.7,1005.5,0,2.8,162,6.8,0,0.0
2025-09-08 10:00:00+00:00,10.4,26.0,0.0243,0.0003,0.5,0.0,20.1,71,14.7,21.4,0.0,0.0,1016.7,1005.5,0,2.1,165,6.1,0,0.0
2025-09-08 11:00:00+00:00,13.9,24.0,0.0251,0.0003,0.6,0.0,19.8,75,15.1,21.3,0.0,0.0,1016.9,1005.7,0,1.3,180,4.3,0,0.0
2025-09-08 12:00:00+00:00,13.9,33.0,0.0247,0.0003,0.6,0.0,18.6,81,15.3,19.8,0.0,0.0,1016.5,1005.3,0,3.3,151,6.8,0,0.0
2025-09-08 13:00:00+00:00,14.2,36.0,0.025,0.0003,0.8,0.0,18.5,85,16.0,20.1,0.0,0.0,1017.2,1006.0,0,3.0,163,6.8,1,0.0
2025-09-08 14:00:00+00:00,13.6,34.0,0.026,0.0004,0.8,0.003,20.0,80,16.4,21.8,0.0,0.0,1017.5,1006.3,0,2.3,162,10.1,1,3600.0
2025-09-08 15:00:00+00:00,10.9,34.0,0.0213,0.0007,0.5,0.011,22.3,66,15.5,23.7,0.0,0.0,1017.8,1006.7,0,2.6,168,13.3,1,3600.0
2025-09-08 16:00:00+00:00,11.9,30.0,0.0209,0.0007,0.4,0.021,25.2,49,13.8,25.9,0.0,0.0,1017.5,1006.5,0,3.4,164,16.6,1,3600.0
2025-09-08 17:00:00+00:00,12.7,36.0,0.0227,0.0007,0.4,0.028,28.3,35,11.5,29.1,0.0,0.0,1017.3,1006.4,0,4.2,168,19.1,1,3600.0
2025-09-08 18:00:00+00:00,12.3,34.0,0.021,0.0006,0.3,0.039,30.7,30,11.1,32.1,0.0,0.0,1016.5,1005.7,0,5.1,190,21.2,1,3600.0
2025-09-08 19:00:00+00:00,10.4,31.0,0.013,0.0005,0.3,0.056,31.9,31,12.6,33.7,0.0,0.0,1015.7,1005.0,0,7.3,213,24.5,1,3600.0
2025-09-08 20:00:00+00:00,6.5,17.0,0.0078,0.0003,0.2,0.046,31.8,31,12.7,33.0,0.0,0.0,1015.0,1004.3,0,10.4,225,31.0,1,3600.0
2025-09-08 21:00:00+00:00,5.6,20.0,0.0071,0.0003,0.2,0.047,31.2,29,11.3,31.4,0.0,0.0,1014.3,1003.6,0,11.1,228,32.4,1,3600.0
2025-09-08 22:00:00+00:00,5.3,17.0,0.0059,0.0003,0.2,0.044,29.8,31,11.1,29.1,0.0,0.0,1013.9,1003.1,0,12.0,229,33.5,1,3600.0
2025-09-08 23:00:00+00:00,2.8,10.0,0.0036,0.0001,0.2,0.033,28.1,35,11.2,26.8,0.0,0.0,1013.6,1002.8,0,11.5,226,32.8,1,3600.0
2025-09-09 00:00:00+00:00,0.8,14.0,0.0038,0.0001,0.2,0.027,25.6,48,13.8,25.6,0.0,0.0,1013.3,1002.4,0,8.4,222,28.1,1,3600.0
2025-09-09 01:00:00+00:00,3.3,9.0,0.0042,0.0,0.2,0.023,23.6,56,14.2,23.9,0.0,0.0,1013.5,1002.5,0,6.8,215,22.7,1,2669.93
2025-09-09 02:00:00+00:00,2.4,4.0,0.0048,0.0,0.2,0.019,22.0,65,15.1,22.8,0.0,0.0,1013.8,1002.7,0,6.0,209,16.9,0,0.0
2025-09-09 03:00:00+00:00,3.1,5.0,0.0062,0.0,0.2,0.016,20.9,74,16.2,22.3,0.0,0.0,1014.2,1003.1,1,4.9,213,14.8,0,0.0
2025-09-09 04:00:00+00:00,4.0,7.0,0.0083,0.0,0.3,0.012,20.2,82,17.0,22.1,0.0,0.0,1014.4,1003.3,1,4.0,216,12.2,0,0.0
2025-09-09 05:00:00+00:00,4.4,14.0,0.0148,0.0,0.4,0.005,19.6,88,17.6,21.8,0.0,0.0,1014.3,1003.1,0,3.7,191,10.4,0,0.0
2025-09-09 06:00:00+00:00,5.4,12.0,0.0158,0.0001,0.2,0.006,19.3,91,17.8,21.6,0.0,0.0,1014.3,1003.1,1,3.5,171,9.0,0,0.0
2025-09-09 07:00:00+00:00,3.8,15.0,0.0185,0.0002,0.2,0.004,19.0,93,17.8,21.3,0.0,0.0,1014.3,1003.1,9,3.6,162,8.6,0,0.0
2025-09-09 08:00:00+00:00,4.0,12.0,0.0167,0.0001,0.3,0.001,18.7,94,17.7,20.9,0.0,0.0,1013.8,1002.6,14,3.8,155,8.6,0,0.0
2025-09-09 09:00:00+00:00,4.2,13.0,0.0152,0.0,0.3,0.001,18.4,95,17.6,20.5,0.0,0.0,1013.6,1002.4,20,4.4,150,9.4,0,0.0
2025-09-09 10:00:00+00:00,4.2,8.0,0.016,0.0001,0.2,0.001,18.3,96,17.6,20.4,0.0,0.0,1013.5,1002.3,98,4.6,149,11.2,0,0.0
2025-09-09 11:00:00+00:00,3.6,15.0,0.0166,0.0001,0.2,0.001,18.1,97,17.6,20.2,0.0,0.0,1013.4,1002.2,99,3.8,155,9.7,0,0.0
2025-09-09 12:00:00+00:00,3.5,15.0,0.0142,0.0,0.2,0.005,17.6,98,17.2,19.5,0.0,0.0,1013.5,1002.3,100,4.2,140,10.1,0,0.0
2025-09-09 13:00:00+00:00,5.6,11.0,0.0139,0.0,0.2,0.007,17.4,98,17.0,19.0,0.0,0.0,1013.8,1002.6,99,6.1,130,14.0,1,0.0
2025-09-09 14:00:00+00:00,3.8,16.0,0.0117,0.0,0.2,0.01,18.3,89,16.5,19.6,0.0,0.0,1014.1,1002.9,86,6.5,122,17.6,1,2581.91
2025-09-09 15:00:00+00:00,2.1,21.0,0.0087,0.0,0.2,0.013,20.4,73,15.4,21.1,0.0,0.0,1014.2,1003.1,14,7.5,120,22.0,1,3600.0
2025-09-09 16:00:00+00:00,14.9,126.0,0.0097,0.0,0.2,0.014,22.5,60,14.4,23.0,0.0,0.0,1014.0,1002.9,18,6.7,128,22.3,1,3600.0
2025-09-09 17:00:00+00:00,10.2,23.0,0.0107,0.0001,0.2,0.019,24.7,50,13.5,25.3,0.0,0.0,1013.5,1002.5,4,7.9,133,25.9,1,3600.0
2025-09-09 18:00:00+00:00,11.3,25.0,0.0111,0.0001,0.2,0.025,26.7,42,12.8,28.0,0.0,0.0,1012.7,1001.8,2,7.5,150,26.6,1,3600.0
2025-09-09 19:00:00+00:00,8.8,24.0,0.0098,0.0001,0.2,0.035,28.3,38,12.7,30.0,0.0,0.0,1012.0,1001.2,0,7.2,166,25.9,1,3600.0
2025-09-09 20:00:00+00:00,6.9,30.0,0.0096,0.0002,0.2,0.038,29.3,36,12.6,30.9,0.0,0.0,1010.9,1000.1,0,7.2,176,25.6,1,3600.0
2025-09-09 21:00:00+00:00,7.1,27.0,0.0068,0.0002,0.1,0.037,29.3,39,13.8,30.6,0.0,0.0,1010.1,999.3,0,8.9,201,27.4,1,3600.0
2025-09-09 22:00:00+00:00,6.6,18.0,0.0045,0.0001,0.2,0.039,28.1,46,15.3,28.8,0.0,0.0,1009.7,998.9,0,10.9,213,31.0,1,3600.0
2025-09-09 23:00:00+00:00,6.7,18.0,0.0041,0.0,0.2,0.041,26.3,50,14.9,26.3,0.0,0.0,1009.7,998.8,0,11.3,226,31.7,1,3600.0
2025-09-10 00:00:00+00:00,4.4,11.0,0.0035,0.0,0.1,0.031,24.6,55,14.8,24.7,0.0,0.0,1009.8,998.9,0,9.8,215,30.2,1,3600.0
2025-09-10 01:00:00+00:00,2.7,10.0,0.0034,0.0,0.1,0.026,22.9,61,15.1,23.4,0.0,0.0,1010.1,999.1,0,7.5,213,25.6,1,2587.31
2025-09-10 02:00:00+00:00,1.3,8.0,0.004,0.0,0.2,0.023,21.8,69,15.8,22.8,0.0,0.0,1010.5,999.5,0,6.2,210,18.7,0,0.0
2025-09-10 03:00:00+00:00,3.3,8.0,0.0035,0.0,0.1,0.023,20.9,76,16.6,22.3,0.0,0.0,1011.0,999.9,0,5.9,200,15.5,0,0.0
2025-09-10 04:00:00+00:00,2.1,9.0,0.0063,0.0,0.1,0.022,20.3,82,17.2,22.0,0.0,0.0,1011.4,1000.3,2,5.7,191,14.8,0,0.0
2025-09-10 05:00:00+00:00,0.8,13.0,0.0045,0.0,0.1,0.023,19.9,84,17.2,21.5,0.0,0.0,1011.4,1000.3,18,6.2,188,14.4,0,0.0
2025-09-10 06:00:00+00:00,2.7,16.0,0.0068,0.0,0.1,0.019,19.6,85,17.1,21.2,0.0,0.0,1011.6,1000.5,100,6.1,185,14.4,0,0.0
2025-09-10 07:00:00+00:00,2.5,10.0,0.0074,0.0001,0.1,0.019,19.5,85,16.9,21.1,0.0,0.0,1011.7,1000.6,96,5.2,184,13.7,0,0.0
2025-09-10 08:00:00+00:00,2.5,11.0,0.007,0.0001,0.1,0.019,19.5,84,16.7,21.3,0.0,0.0,1011.6,1000.5,90,4.0,183,11.5,0,0.0
2025-09-10 09:00:00+00:00,4.1,14.0,0.0046,0.0,0.1,0.022,19.5,83,16.5,21.3,0.0,0.0,1011.4,1000.3,100,2.9,169,8.6,0,0.0
2025-09-10 10:00:00+00:00,2.8,14.0,0.0062,0.0001,0.1,0.019,19.6,82,16.3,21.1,0.0,0.0,1011.3,1000.2,100,4.3,163,9.4,0,0.0
2025-09-10 11:00:00+00:00,6.8,18.0,0.0079,0.0001,0.1,0.016,19.6,81,16.3,21.0,0.0,0.0,1011.6,1000.5,100,5.2,168,11.2,0,0.0
2025-09-10 12:00:00+00:00,6.5,11.0,0.01,0.0,0.1,0.015,19.6,79,15.9,20.8,0.0,0.0,1011.4,1000.3,95,5.6,151,13.0,0,0.0
2025-09-10 13:00:00+00:00,5.2,12.0,0.0111,0.0,0.2,0.014,19.4,80,15.9,20.7,0.0,0.0,1012.0,1000.8,100,5.0,150,12.6,1,0.0
2025-09-10 14:00:00+00:00,4.1,16.0,0.0138,0.0,0.2,0.012,19.8,78,15.9,20.8,0.0,0.0,1012.4,1001.3,100,6.7,144,16.9,1,1369.06
2025-09-10 15:00:00+00:00,1.3,15.0,0.0119,0.0001,0.2,0.016,20.5,74,15.7,21.4,0.0,0.0,1012.8,1001.7,100,7.2,143,19.8,1,3600.0
2025-09-10 16:00:00+00:00,1.3,12.0,0.0084,0.0,0.2,0.021,21.5,67,15.1,22.0,0.0,0.0,1012.9,1001.8,98,8.1,127,23.0,1,2893.6
2025-09-10 17:00:00+00:00,5.4,14.0,0.0061,0.0,0.1,0.027,22.8,58,14.0,23.1,0.0,0.0,1013.1,1002.1,44,6.6,125,23.4,1,3365.09
2025-09-10 18:00:00+00:00,4.4,15.0,,,,,25.4,45,12.5,26.5,0.0,0.0,1012.9,1002.0,3,4.6,141,22.3,1,3600.0
2025-09-10 19:00:00+00:00,4.8,26.0,0.0057,,,0.042,26.6,39,11.6,28.1,0.0,0.0,1012.3,1001.4,3,4.0,159,20.2,1,3600.0
2025-09-10 20:00:00+00:00,8.3,22.0,0.006,,,0.041,27.6,37,11.8,29.0,0.0,0.0,1011.8,1001.0,3,6.7,194,23.4,1,3600.0
2025-09-10 21:00:00+00:00,7.7,24.0,0.0049,,,0.041,27.6,40,12.9,28.4,0.0,0.0,1011.3,1000.5,3,9.7,209,28.8,1,3600.0
2025-09-10 22:00:00+00:00,3.6,25.0,0.0039,,,0.042,26.6,45,13.6,26.4,0.0,0.0,1011.2,1000.3,3,12.5,224,33.8,1,3600.0
2025-09-10 23:00:00+00:00,2.7,21.0,0.0044,,,0.042,25.2,50,14.0,24.8,0.0,0.0,1011.4,1000.5,0,11.8,236,33.8,1,3600.0
2025-09-11 00:00:00+00:00,5.0,20.0,0.0041,0.0,0.1,0.039,23.4,59,14.8,23.5,0.0,0.0,1011.6,1000.6,4,9.6,233,33.5,1,3600.0
2025-09-11 01:00:00+00:00,4.5,11.0,0.0038,0.0,0.1,0.036,22.2,62,14.5,22.7,0.0,0.0,1011.8,1000.8,1,6.6,221,24.8,1,2504.08
2025-09-11 02:00:00+00:00,2.6,14.0,0.0042,0.0,0.2,0.031,21.5,64,14.5,22.0,0.0,0.0,1012.0,1000.9,0,6.2,216,16.9,0,0.0
2025-09-11 03:00:00+00:00,3.5,12.0,0.0075,0.0,0.2,0.024,21.0,68,14.8,21.8,0.0,0.0,1012.6,1001.5,0,4.8,205,14.8,0,0.0
2025-09-11 04:00:00+00:00,3.8,9.0,0.0081,0.0,0.2,0.02,20.5,72,15.2,21.7,0.0,0.0,1013.2,1002.1,0,3.5,204,10.8,0,0.0
2025-09-11 05:00:00+00:00,1.9,18.0,0.0147,0.0,0.2,0.013,20.0,76,15.6,21.5,0.0,0.0,1013.5,1002.4,3,2.9,184,7.9,0,0.0
2025-09-11 06:00:00+00:00,2.7,21.0,0.0175,0.0,0.3,0.007,19.6,79,15.9,21.3,0.0,0.0,1013.8,1002.6,6,1.9,146,5.8,0,0.0
2025-09-11 07:00:00+00:00,7.4,15.0,0.0181,0.0001,0.3,0.007,19.2,82,16.0,20.9,0.0,0.0,1013.9,1002.7,3,2.3,122,6.1,0,0.0
2025-09-11 08:00:00+00:00,9.1,15.0,0.0125,0.0001,0.2,0.011,18.9,85,16.2,20.6,0.0,0.0,1013.9,1002.7,2,2.8,135,6.5,0,0.0
2025-09-11 09:00:00+00:00,7.2,9.0,0.0115,0.0001,0.2,0.01,18.5,88,16.5,20.2,0.0,0.0,1014.0,1002.8,0,3.6,139,7.9,0,0.0
2025-09-11 10:00:00+00:00,4.1,11.0,0.0108,0.0001,0.2,0.01,18.1,91,16.6,19.8,0.0,0.0,1014.2,1003.0,3,3.6,127,8.3,0,0.0
